gene_name	n_syn	n_mis	n_non	n_spl	n_ind	wmis_cv	wnon_cv	wspl_cv	wind_cv	pmis_cv	ptrunc_cv	pallsubs_cv	pind_cv	qmis_cv	qtrunc_cv	qallsubs_cv	qind_cv	pglobal_cv	qglobal_cv
CMSS1	0	0	1	0	1	0	140.52468971645138	140.52468971645138	2.764756127313944	0.7833333214096698	0.03646648248047257	0.06804424377124485	0.2629216008587668	0.9292052436354172	0.9584189068697208	0.945545527017947	1	0.08987186748736653	0.9999887888990061
KLHDC2	0	1	1	0	2	14.641629486706067	100.98791871604433	100.98791871604433	3.8040870547808567	0.30739999449201494	0.05169715322671331	0.14974157051717596	0.11948035426034029	0.7278720578273148	0.9608946174435792	0.9898026190382732	1	0.08987538557648778	0.9999887888990061
IRF4	0	3	0	0	2	42.51837698307313	0	0	3.425361573663294	0.052354423325699284	0.9063126030824487	0.1312030956490916	0.13644402185591806	0.7062500530767621	0.9702113026284171	0.9845685208912551	1	0.08991844194637111	0.9999887888990061
GPR158	0	7	0	0	1	59.852618879799095	0	0	0.6366214766841318	0.01211345343193182	0.8901765794286338	0.02987808860072594	0.6000667782627228	0.5704105869284597	0.9702113026284171	0.945545527017947	1	0.09002691917060002	0.9999887888990061
DROSHA	1	4	3	0	2	2.079449061249659	12.413303956012411	12.413303956012411	1.1260097682151335	0.472429610419255	0.015085116674967591	0.04452446844733382	0.40278003125597084	0.8418353105321066	0.9584189068697208	0.945545527017947	1	0.09004589296324284	0.9999887888990061
CALM1	1	0	0	0	2	0	0	0	10.25340020725701	0.38306509019256574	0.7414172791230237	0.6577483012662697	0.027294721329067018	0.7515520056648	0.9702113026284171	0.9898026190382732	0.9672814105782773	0.09012425242194377	0.9999887888990061
NDUFC2	0	0	0	0	2	0	0	0	12.902195260798408	0.8126899999875021	0.9539489669332794	0.9711937681697295	0.01851127365882719	0.9292052436354172	0.9702113026284171	0.9898026190382732	0.8540507908348525	0.09022464259099605	0.9999887888990061
PTGDR2	2	10	0	0	1	4.7582186228998875	0	0	1.9548780698179402	0.018372729547758926	0.7547021491671484	0.05382252812053201	0.3342213828266149	0.6228419815864263	0.9702113026284171	0.945545527017947	1	0.09026726141591546	0.9999887888990061
PRAP1	0	2	0	0	1	61.97193381662195	0	0	5.092971813473054	0.03958093268240992	0.9249333867822696	0.11036948317843365	0.16303828009199306	0.6841658139555099	0.9702113026284171	0.9635196205559826	1	0.09029060890610596	0.9999887888990061
HIVEP3	8	3	1	0	2	0.2081448368958984	1.2246878785248951	1.2246878785248951	0.643233664850772	0.012266970468735261	0.8522642106403799	0.03226679472237226	0.5606712293751192	0.5704105869284597	0.9702113026284171	0.945545527017947	1	0.09067851028189045	0.9999887888990061
CD81	0	0	0	0	3	0	0	0	8.445073261613501	0.7807658445319026	0.9122865476638102	0.9584598156055943	0.018932524916949123	0.9292052436354172	0.9702113026284171	0.9898026190382732	0.8542309808952855	0.09089910881892216	0.9999887888990061
PFKFB3	0	2	0	1	2	23.999246928235962	134.9007990289038	134.9007990289038	2.7210253625585388	0.15237945302400624	0.03808641261734924	0.10120394419733358	0.17932891573841947	0.7260994603950114	0.9584189068697208	0.9544391815364447	1	0.09091005096199178	0.9999887888990061
PLS3	0	4	0	0	2	45.275144488376945	0	0	2.4536662936542135	0.03774774579552331	0.8900323472767707	0.09038508681563151	0.20107903080005035	0.6841658139555099	0.9702113026284171	0.9521341240104382	1	0.09101327665963066	0.9999887888990061
ZNF750	0	1	0	0	5	11.371809896738649	0	0	5.346213505855693	0.3677257525701598	0.9251852085557818	0.6472009240024186	0.02819619168675702	0.7411017335706044	0.9702113026284171	0.9898026190382732	0.9816129564751711	0.09130992130781379	0.9999887888990061
FAM168B	0	1	0	0	2	23.84125515767015	0	0	7.899303220896983	0.2084503966355472	0.9319365081372732	0.43836561175070066	0.04165051392748152	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.09134816065119378	0.9999887888990061
BCL9	2	3	0	0	9	0.8047700509609316	0	0	4.882400449075781	0.8112765232347444	0.535772477095031	0.8177505640441278	0.022338078355421613	0.9292052436354172	0.9702113026284171	0.9898026190382732	0.8850965658071861	0.09138347888479736	0.9999887888990061
CLSTN3	1	5	0	0	5	3.3296911446276525	0	0	4.044575316864704	0.20469742750806774	0.630332404273861	0.3376086695949003	0.05412875838928268	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.09141294471468897	0.9999887888990061
SLC25A20	0	0	1	0	1	0	137.48427644113224	137.48427644113224	2.5633500518142527	0.7725024482034188	0.03732563653638088	0.06583866294759222	0.2776459734770114	0.9292052436354172	0.9584189068697208	0.945545527017947	1	0.09143496254588768	0.9999887888990061
DDX41	1	1	0	0	5	0.7676764806946748	0	0	6.0384689208104865	0.8490277019334656	0.6363552126469363	0.8882961033211204	0.02058240045386298	0.9292052436354172	0.9702113026284171	0.9898026190382732	0.8771958990816288	0.09144867474318363	0.9999887888990061
PRDM8	3	2	0	0	5	0.5697168673991275	0	0	5.609650113390611	0.5301383541489831	0.5901622537220572	0.7332639408504368	0.02495421704347363	0.9096190232315068	0.9702113026284171	0.9898026190382732	0.9271730105367514	0.09150774053947774	0.9999887888990061
BRD2	1	1	0	0	6	0.6686920793834894	0	0	5.549331294967056	0.7722433599777433	0.6042380154508785	0.8570215765772731	0.021384290075921162	0.9292052436354172	0.9702113026284171	0.9898026190382732	0.8807788745756568	0.0916228274693961	0.9999887888990061
UBTF	1	3	0	0	5	2.2546873273298313	0	0	5.059684415999374	0.445313317527108	0.5758029612195661	0.5671546426741008	0.03231555753212239	0.8111004764865257	0.9702113026284171	0.9898026190382732	1	0.09162730871304858	0.9999887888990061
RHOC	0	1	0	0	2	24.725454746265182	0	0	7.7413171564790435	0.2020644114216975	0.9281426947877763	0.4266912829348034	0.0429979246586881	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.09170297087312551	0.9999887888990061
PKIB	0	0	1	0	0	0	724.0184966484769	724.0184966484769	0	0.8504487280737781	0.006170906122179076	0.018347458627975488	1	0.9292052436354172	0.8604199449344121	0.7844354831082067	1	0.0917054457764297	0.9999887888990061
TPSAB1	1	1	0	0	3	1.2378540297848266	0	0	8.206343275419481	0.8781880840141317	0.7062744588386298	0.9129199331680407	0.020148953114909676	0.9363956884053442	0.9702113026284171	0.9898026190382732	0.8675442879462099	0.0918929935923477	0.9999887888990061
KAT6B	2	11	0	0	7	2.7675698607611663	0	0	2.6127878541636114	0.1343179844314636	0.43792912868541145	0.16488181830913684	0.11162095721680727	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.09193249035333273	0.9999887888990061
TCIRG1	1	1	0	0	6	0.723514019155588	0	0	5.589398668937937	0.8158130526645727	0.6274994044666227	0.8784205748214053	0.020958303100097702	0.9292052436354172	0.9702113026284171	0.9898026190382732	0.8793123871799591	0.09195621380666819	0.9999887888990061
SMAD2	0	4	0	1	1	54.02842683483529	99.2110744155581	99.2110744155581	1.654127597538257	0.02554763837003038	0.052665848069523125	0.04960614332977453	0.3716884277703844	0.6592729166770194	0.9608946174435792	0.945545527017947	1	0.0920673485596124	0.9999887888990061
SELENOH	0	0	0	0	2	0	0	0	12.690683863080398	0.8062662723641897	0.9404227748673842	0.9685436748833577	0.019044189105779222	0.9292052436354172	0.9702113026284171	0.9898026190382732	0.8542309808952855	0.0920956978287063	0.9999887888990061
KLHL33	0	7	0	0	0	72.81660330041427	0	0	0	0.006447556916652775	0.9078763297076575	0.018447109976817422	1	0.4349210634605572	0.9702113026284171	0.7861925171383495	1	0.09210360806609785	0.9999887888990061
CNOT1	4	1	0	0	4	0.11621580853666635	0	0	1.3027037705475883	0.025494939202258537	0.1959373308925736	0.05764034087365488	0.3201287701813525	0.6592729166770194	0.9702113026284171	0.945545527017947	1	0.09212445582062789	0.9999887888990061
PLCD3	1	2	0	2	1	1.4010988030549396	20.17943703886981	20.17943703886981	0.9799135641112714	0.7746713404494106	0.013530061326678666	0.03714735260779556	0.49677257788382656	0.9292052436354172	0.9584189068697208	0.945545527017947	1	0.0921302636663609	0.9999887888990061
BCKDK	0	3	0	0	2	39.39068213628467	0	0	3.748821867544331	0.060009187800941666	0.914899664788653	0.15162303786874898	0.1217514485562926	0.7062500530767621	0.9702113026284171	0.9898026190382732	1	0.09215636689094808	0.9999887888990061
CCDC136	4	1	0	0	4	0.17030884651910078	0	0	2.680975638607461	0.0697007286369501	0.2802448868103301	0.1415451683582012	0.13046277819871088	0.7098404265228556	0.9702113026284171	0.9898026190382732	1	0.09218052392188203	0.9999887888990061
RETREG2	0	1	0	0	4	12.989456791427363	0	0	5.692144967999297	0.3352930926384412	0.9130883297108655	0.6023256687802174	0.030658994632819705	0.7308702095951182	0.9702113026284171	0.9898026190382732	1	0.09218181543411696	0.9999887888990061
ITIH6	3	0	1	0	0	0	2.961235536441496	2.961235536441496	0	0.015486209861342304	0.39428391988226585	0.01849756578842543	1	0.5948337089137735	0.9702113026284171	0.7866290912025614	1	0.09230500149089138	0.9999887888990061
SOD1	1	0	0	0	2	0	0	0	9.988796330940701	0.3705926812247128	0.764102853664554	0.649169776794583	0.02850200180338908	0.7415943244166547	0.9702113026284171	0.9898026190382732	0.9816129564751711	0.09232524010287868	0.9999887888990061
RRM1	5	1	0	0	2	0.1452047590397507	0	0	1.952412902012369	0.036509506149881465	0.2015903760960267	0.0728026872939509	0.25417362115210074	0.6841658139555099	0.9702113026284171	0.945545527017947	1	0.09233275890478254	0.9999887888990061
MAD2L1	1	0	0	1	1	0	16.64916021946652	16.64916021946652	3.757920949747108	0.3345088534493512	0.07726701980994988	0.08888798745645654	0.20843565912984469	0.7308702095951182	0.9702113026284171	0.9503526786883266	1	0.09242412412841983	0.9999887888990061
HNF1B	3	0	0	1	1	0	3.140160094224064	3.140160094224064	1.387332823741764	0.036296056354628736	0.3720087625728452	0.04491909396557692	0.41277263369362593	0.6841658139555099	0.9702113026284171	0.945545527017947	1	0.09247974440052542	0.9999887888990061
CSNK1A1L	0	1	1	0	1	16.560410585373436	263.23869603178497	263.23869603178497	2.290330519668356	0.2801142966532395	0.018558954519178217	0.061921618674043555	0.3004615319877342	0.7260994603950114	0.9584189068697208	0.945545527017947	1	0.09273362171431065	0.9999887888990061
MRPS15	0	2	0	1	1	38.05054869790567	135.48271064537187	135.48271064537187	3.0005105257670714	0.08330064682950578	0.03791249758539805	0.07521582571906771	0.24755681409868635	0.7142512344802365	0.9584189068697208	0.945545527017947	1	0.09279388151667245	0.9999887888990061
TM6SF1	0	1	0	0	3	16.414129711619402	0	0	6.259825193918364	0.2820305682183629	0.9021937572211038	0.5276132067791981	0.035373585751786965	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.09296663893575086	0.9999887888990061
RPP25	0	3	0	0	1	56.597295449644555	0	0	3.8706585782395218	0.030261067688398313	0.9528503308157732	0.0917068701519923	0.20364643796873663	0.6734550695340703	0.9702113026284171	0.9535968522666106	1	0.09301523096080744	0.9999887888990061
AHR	0	5	0	0	2	47.42930114664167	0	0	1.823631838982107	0.02914213388880227	0.8866008642598487	0.0688591276135333	0.27124015255296224	0.6690103961607943	0.9702113026284171	0.945545527017947	1	0.09302153141202107	0.9999887888990061
WWC2	0	5	0	0	3	43.0976521365015	0	0	1.9082951084171842	0.036395229172006105	0.8809691238665309	0.0821332144722593	0.22765005655295828	0.6841658139555099	0.9702113026284171	0.9503526786883266	1	0.09310220655028811	0.9999887888990061
TMEM179B	1	0	1	0	1	0	16.361473307711876	16.361473307711876	3.5187805256722924	0.31895511983820257	0.07875214477311565	0.08527996407702132	0.21938026482655834	0.7282668172298077	0.9702113026284171	0.9503526786883266	1	0.0931464146552119	0.9999887888990061
ROCK2	2	2	0	1	8	0.5465080782791838	1.9548424465405922	1.9548424465405922	4.4586419907726675	0.5442740874283968	0.598795480683961	0.597095903131537	0.031350324835033805	0.9253510949308446	0.9702113026284171	0.9898026190382732	1	0.09318782837883166	0.9999887888990061
HAND2	0	3	0	0	1	58.51421966428006	0	0	3.5510629158160754	0.02828323415032108	0.9496497192434988	0.08595797864351407	0.21783611319663407	0.6674024444494342	0.9702113026284171	0.9503526786883266	1	0.09321011125559775	0.9999887888990061
CYP4A11	0	4	1	0	1	52.49354540135776	113.74129228819389	113.74129228819389	1.485857419669682	0.027283401595010304	0.04562680089501081	0.047226008251883944	0.3965794298046264	0.6628517294452372	0.9584189068697208	0.945545527017947	1	0.09322646581215277	0.9999887888990061
TMEM121B	0	4	0	0	2	47.1511891871728	0	0	2.6740301058649543	0.03460337424532156	0.9519277506499262	0.1024134731088191	0.18288735078917995	0.6841658139555099	0.9702113026284171	0.9551656167976599	1	0.0932314989686227	0.9999887888990061
CREB3	0	1	0	0	3	16.71878555148591	0	0	6.242997706837938	0.2780673211995044	0.9090528737396328	0.5267578441633305	0.0355636319136315	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.09324459816318098	0.9999887888990061
INSYN2B	1	1	2	0	0	0.8792507898949712	25.14541391680625	25.14541391680625	0	0.9261578082641112	0.00874026533966421	0.018767255152380313	1	0.9612352386562983	0.9584189068697208	0.7871358384881149	1	0.09337913686089139	0.9999887888990061
MYDGF	1	0	0	1	1	0	14.496881697115715	14.496881697115715	4.074377450778444	0.3211148143899184	0.0898485679871357	0.09615004425154838	0.195528579316548	0.7283266231956411	0.9702113026284171	0.9535968522666106	1	0.09350961417800419	0.9999887888990061
AMPD2	1	0	1	0	2	0	8.633233965564916	8.633233965564916	1.7593902628361462	0.16960939073718428	0.15657651138105633	0.06705904268687624	0.2804077797540166	0.7260994603950114	0.9702113026284171	0.945545527017947	1	0.09352469757820958	0.9999887888990061
LHX1	0	4	1	0	0	57.25847674167886	296.78703530602223	296.78703530602223	0	0.02232376809866443	0.01629402147116321	0.018804352086830955	1	0.6520475951305236	0.9584189068697208	0.7871358384881149	1	0.09352658433918115	0.9999887888990061
LSP1	0	3	0	0	2	42.61348239245515	0	0	3.308255195076514	0.052142587960936404	0.9094312488255429	0.13205127860272015	0.14242671310973606	0.7062500530767621	0.9702113026284171	0.9852890954449441	1	0.0935396076933025	0.9999887888990061
SYNJ1	0	6	1	1	1	43.14009876839175	127.46931407142034	127.46931407142034	0.47993286772963695	0.03272196061063637	0.01122966490708266	0.028363582922350083	0.6633634775843558	0.6841360061894856	0.9584189068697208	0.940421032418665	1	0.09357034278028498	0.9999887888990061
FCGR3B	2	8	0	0	0	6.276259590193617	0	0	0	0.0072883460639620035	0.620593044630805	0.01882036332734094	1	0.4705433191525568	0.9702113026284171	0.7871358384881149	1	0.09359020086172676	0.9999887888990061
RASD1	0	2	0	0	2	32.362566515419324	0	0	5.490295855658895	0.10418464572562347	0.9543239952684763	0.26053442125442317	0.07227415829015608	0.7184585918966875	0.9702113026284171	0.9898026190382732	1	0.09362810973102698	0.9999887888990061
ZIC1	0	6	0	0	0	80.46074844955419	0	0	0	0.0055197309072057	0.9384024940368012	0.018830871238165514	1	0.40900369699529504	0.9702113026284171	0.7871358384881149	1	0.09363194392341434	0.9999887888990061
SOWAHB	0	6	0	0	1	61.0490318519101	0	0	0.974976971848746	0.013011529779847653	0.9176150000105485	0.03784396567376824	0.49800250639661414	0.5713414549461032	0.9702113026284171	0.945545527017947	1	0.09369358108829462	0.9999887888990061
HNRNPU	4	3	0	0	5	0.5451135990460888	0	0	4.686027334430414	0.4214746983002233	0.30714798541155575	0.48553209322905555	0.038830825220248014	0.7849775855930593	0.9702113026284171	0.9898026190382732	1	0.09372226177160159	0.9999887888990061
POTEG	2	11	0	0	0	5.265024263434076	0	0	0	0.010052970238378922	0.5225937899682449	0.01886891145670555	1	0.5447540271555914	0.9702113026284171	0.7871358384881149	1	0.0937830110765796	0.9999887888990061
DUT	0	5	0	0	0	85.70495460466077	0	0	0	0.005769580851242018	0.9272910554734085	0.01887449510650807	1	0.41399743186005267	0.9702113026284171	0.7871358384881149	1	0.09380517867811156	0.9999887888990061
PPP1CC	0	0	1	0	1	0	142.249617866052	142.249617866052	2.290330519668356	0.7697901614133725	0.035995558536869865	0.06287270513783128	0.3004615319877342	0.9292052436354172	0.9584189068697208	0.945545527017947	1	0.09387001746487089	0.9999887888990061
OR1E2	0	2	0	0	2	37.8985102534309	0	0	4.778590837332743	0.08377501798141485	0.9422943075989313	0.21488211802908364	0.08800660476143023	0.7142512344802365	0.9702113026284171	0.9898026190382732	1	0.09395024683920616	0.9999887888990061
FKBP11	0	1	0	0	2	23.899113184208392	0	0	7.664670451959449	0.20802091256570898	0.922398302054707	0.4332409241920334	0.04367530556759723	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.09399343198216925	0.9999887888990061
AQP10	14	2	0	0	0	0.19267118613059128	0	0	0	0.008606620691413047	0.21306636030153447	0.018932636062912733	1	0.5131541659641041	0.9702113026284171	0.7871358384881149	1	0.09403590554681673	0.9999887888990061
PSMD1	4	0	0	0	0	0	0	0	0	0.0066049163433010705	0.2528951197991295	0.018952099986090487	1	0.44248415584813544	0.9702113026284171	0.7871358384881149	1	0.0941131063605598	0.9999887888990061
NQO1	0	3	0	0	1	60.98805990593493	0	0	2.815024420537834	0.025976020108964604	0.916392768942459	0.07306557486821075	0.2594873351674666	0.6592729166770194	0.9702113026284171	0.945545527017947	1	0.09414281429616378	0.9999887888990061
VASP	3	1	0	0	3	0.3543239429615157	0	0	6.095525320062239	0.3329463169508027	0.4436010336480346	0.5085837142812465	0.03728894293665449	0.7308702095951182	0.9702113026284171	0.9898026190382732	1	0.09416247347466755	0.9999887888990061
C11orf98	0	0	0	0	2	0	0	0	12.485995413675877	0.8114912947402305	0.9348663602023073	0.9697165602995337	0.019582134880975304	0.9292052436354172	0.9702113026284171	0.9898026190382732	0.8642968272273703	0.09425988760251236	0.9999887888990061
MFAP4	0	0	0	0	3	0	0	0	8.264751412611078	0.7764713071686058	0.9190379997697959	0.9575454080988023	0.019841920202927306	0.9292052436354172	0.9702113026284171	0.9898026190382732	0.8668833448998046	0.09430118489359929	0.9999887888990061
PKDCC	2	3	2	0	1	1.322571947742212	14.914422833040216	14.914422833040216	1.5670682502994013	0.7551773891324358	0.015849209831013344	0.04946430532559254	0.38416148894018715	0.9292052436354172	0.9584189068697208	0.945545527017947	1	0.09431205061040515	0.9999887888990061
